0.8153760597600471	1.0	0.001	-6.375769173956069e-7	6.2742212507553e-10	-7.241821662132845e-13	9.084312286010333e-16	-7.793255253819263e-19	-1.7294861424088482e-19	-4.366613936650495e-19	6.050489232628941e-18	-1.5610495474813963e-18	4.891553688220382e-18	1.6262269995676724e-18	-1.3997389880145858e-19	5.565380089679843e-19	-2.2123113261086673e-18	-3.651622531175512e-18	1.9351412578287137e-19	2.904418032991778e-19	2.732341848046185e-18	9.626394356574269e-19	-8.381028298872305e-19	1.6905204142693107e-19
0.8153700980957712	1.0	0.004290000000000025	-1.173431166836751e-5	4.9539738010146464e-8	-2.4530643378830303e-10	1.3116852716623433e-12	-7.294914337700608e-15	4.036712477421167e-17	2.428629360989532e-18	-4.274249678204176e-19	-2.3935795611674284e-18	6.6335587860129005e-18	-5.489265329506629e-19	-3.2209009273302134e-18	2.3991397164341935e-19	-4.433055222386989e-18	-3.141959348269009e-18	2.821818528802556e-19	-4.333260549738438e-18	-1.5707799329773266e-19	5.685257886794002e-19	-3.9754748944796515e-19	1.9010333074419974e-18
0.8153567186789836	1.0	0.007579999999999798	-3.663573392609698e-5	2.732994996991012e-7	-2.3912951919596232e-9	2.259401326161954e-11	-2.223431342004262e-13	2.2302070424609113e-15	-2.0133388431883486e-17	5.44793658012905e-18	-6.057736265804982e-18	3.991040247174707e-18	2.8502472649611137e-19	-4.927049925968783e-18	-1.2860812768525729e-18	1.0603749976593542e-18	-6.56336691502755e-19	2.5693492931764868e-18	9.105999351078426e-19	2.881060760607675e-18	2.7531435154440788e-18	3.253424948073435e-18	1.802944912377335e-18
0.8153359162172741	1.0	0.010869999999999966	-7.534631794360494e-5	8.06114336155468e-7	-1.0115646955160363e-8	1.3707510514966274e-10	-1.934588829014557e-12	2.7873232967701486e-14	-4.10430627701091e-16	1.1627093455522782e-17	1.4897452015520795e-18	9.807091042631045e-18	-2.742413513516936e-18	-6.252674818269505e-18	-3.5490152795557146e-19	-8.947552293773878e-19	-3.9740089086797676e-18	-1.9627434295182517e-18	-1.2094107328281446e-18	1.7755147221630315e-18	2.5355973519664935e-18	3.5282594096396326e-19	-8.428836067333424e-19
0.815307682474135	1.0	0.014159999999999798	-0.00012787302474802473	1.7823869610659302e-6	-2.9140041780244414e-8	5.144570642751195e-10	-9.45961459099115e-12	1.775824209886018e-13	-3.35949127165788e-15	6.52619061025735e-17	-6.557135224011834e-18	4.417620238685675e-18	1.6588080701438056e-18	-8.559580698380532e-19	2.046983112797044e-18	-2.2717506039470482e-18	-3.997601010032704e-18	5.471801376926806e-19	-1.7659334377301992e-18	3.4128995107174446e-18	-1.961870940913906e-19	4.214363119279702e-19	-7.864682589007072e-19
0.8152720062552764	1.0	0.01745000000000009	-0.00019422531065456494	3.336800369211983e-6	-6.723929625112954e-8	1.463155647756579e-9	-3.3160991971866614e-11	7.672843380353367e-13	-1.7889927961375518e-14	3.9916523286163623e-16	-2.1997178890814676e-17	-1.6418651120940468e-18	-9.021551443503875e-19	-7.295337181153273e-18	-2.8617043482398297e-18	5.733175843487032e-18	-1.5748953488502582e-18	6.501704404567954e-18	-7.514740573088384e-18	-2.1857884672430014e-18	1.4389181911126848e-18	1.337982389540668e-18	3.1165813544574653e-19
0.8152288733901851	1.0	0.020740000000000036	-0.0002744151388604159	5.604403593935179e-6	-1.3425281605070704e-7	3.4729321441675447e-9	-9.357174264955126e-11	2.573958612977062e-12	-7.132751157288974e-14	1.9725058982782804e-15	-5.882297471375714e-17	6.718479283146404e-18	-4.4753444527540575e-19	-2.9787456691762674e-18	-2.0839687647154208e-19	-2.6482373848184066e-19	-2.199681201133042e-18	1.953081951266537e-18	-9.845570960087526e-19	2.194337987463121e-18	7.10951485847327e-19	1.3480045579692133e-18	3.0059668184847543e-19
0.8151782667086215	1.0	0.024030000000000072	-0.0003684569941496577	8.720698200127411e-6	-2.4209912287257467e-7	7.2580385578233405e-9	-2.2663507796136358e-10	7.22523639713893e-12	-2.3205611655530763e-13	7.421417845290818e-15	-2.4418176931260414e-16	1.1687531008860847e-17	1.5909540610793058e-18	-5.557755787454876e-18	-1.5322070899960397e-18	-1.3577515856135356e-18	-7.273578085019654e-19	7.297667449775837e-18	-2.618773604808452e-18	-2.1140235197232777e-18	6.629612331244428e-19	2.064552763284735e-18	2.1677932031014557e-18
0.8151201660120658	1.0	0.027320000000000063	-0.0004763679007621654	1.2821725689190326e-5	-4.0479350237308584e-7	1.3801002892340453e-8	-4.900910144604542e-10	1.776922905609575e-11	-6.490615084391615e-13	2.3626387133426696e-14	-8.486327285392963e-16	3.211262916676523e-17	-3.480619162385243e-18	-2.4162055326510626e-18	4.058365431534244e-19	-1.0675851930017378e-18	-5.767856841217753e-18	2.408228347696084e-18	-5.138097929566985e-19	2.9585019167731406e-18	2.235365892091571e-18	4.916161977589308e-19	1.4923194408758632e-18
0.8150545480399962	1.0	0.03060999999999922	-0.0005981674434792313	1.8044155998295596e-5	-6.384688270675472e-7	2.4397179189079986e-8	-9.710389026511063e-10	3.946115963549358e-11	-1.6156422406489145e-12	6.592155188210923e-14	-2.651848865394983e-15	1.0015540752021514e-16	-5.943184773711215e-18	1.464742652695657e-18	-2.4898690292241433e-18	-6.3053515474741394e-18	-4.863825629580926e-18	5.482359920048158e-18	-5.513999227921305e-18	2.386633812827858e-18	-4.4994012504182826e-18	-2.9516650306624945e-18	8.115704277455335e-20
