0.8153760597600286	1.0	0.001	-6.375769174701163e-7	6.274221118863063e-10	-7.241915806590608e-13	9.08276663044409e-16	-3.2518309179119194e-18	1.768321791942705e-18	3.344537689146464e-18	-5.0363932391879366e-18	-4.8578926430718944e-18	4.451663576250787e-19	4.941395924251144e-18	1.8715193476055424e-18	9.624293314655474e-19	-1.3787798237390083e-18	-5.545319443227612e-19	-4.005361559588881e-19	-2.9209093799388873e-18	-1.7240524094510895e-19	-4.9148495450574925e-19	1.1950427356041462e-18	-1.0298278060933612e-18	6.488914033906906e-19	-4.127491107619346e-19	-1.515581870949933e-19	-5.592577536632568e-19	7.196726534376705e-19	1.9423848826814534e-19	-1.5182363587886119e-18	-1.3687826327367837e-19
0.815370098095779	1.0	0.004289999999999708	-1.173431166832554e-5	4.953973800362723e-8	-2.4530642546169525e-10	1.3116966416033565e-12	-7.292738658047087e-15	4.962968304857783e-17	-2.2554841571312267e-18	7.163373209753117e-19	1.5655250893715667e-18	1.8748762888918025e-18	-1.504923709598444e-19	-6.2360944692428856e-18	-2.4970104224150683e-18	3.222368517840081e-19	1.0181182918264565e-18	-2.2869506283752745e-18	-3.279573989265563e-18	1.0703426051941717e-18	-3.6773608025867703e-19	8.198014604539006e-19	-1.868435231399602e-18	7.309631476298385e-19	8.453603961615293e-19	2.9030928914390406e-18	4.870240635774986e-19	4.240321589934627e-19	8.102167317044412e-19	-1.4051652749630728e-18	-7.865936991641854e-19
0.8153567186789835	1.0	0.007579999999999941	-3.663573392610807e-5	2.732994997212733e-7	-2.39129518894831e-9	2.2594008009815015e-11	-2.2233917580369709e-13	2.233335284083629e-15	-1.9097713483087043e-17	2.216435971943238e-19	-2.790670634941873e-18	1.5114654847674671e-19	6.507016431215906e-19	1.451586354025683e-18	3.8293003866714417e-19	9.830551891763932e-19	9.427324393770345e-19	-2.98627150872501e-19	-5.316688535083498e-18	-2.24889096140372e-18	-2.0285067965267776e-18	1.6533685582798049e-18	3.527437406823242e-18	5.025228401479559e-19	3.234158334884092e-19	6.582608979344499e-19	-1.0375386021493117e-19	1.4828568536023508e-18	2.6574817850184827e-18	3.523037028104969e-19	-4.382665879065239e-19
0.8153359162172786	1.0	0.010870000000000053	-7.534631794367503e-5	8.061143361744545e-7	-1.0115646962138269e-8	1.3707510872647285e-10	-1.934579390698703e-12	2.787700556787792e-14	-4.044609626728767e-16	1.7284627452851438e-18	-3.858921616489196e-18	1.3314066104328818e-18	-3.7249206193200634e-19	2.2167572294025483e-19	6.09809377641595e-19	1.1402958332521338e-18	9.230329907070825e-19	8.116933698630765e-20	-2.807636013877606e-18	2.0744864591106446e-18	7.2503629353634995e-19	3.540786558951964e-18	-2.483812719305266e-18	-9.774137334709184e-19	-6.296014163180943e-19	1.0440923117220376e-18	-5.580532308883105e-19	-4.2001273030412634e-19	-4.216109340113942e-19	-1.6336071119905922e-18	2.9456014312317485e-20
0.8153076824741338	1.0	0.014159999999999966	-0.00012787302474802863	1.7823869610798135e-6	-2.9140041795299826e-8	5.144570534801669e-10	-9.459628742063434e-12	1.775867422295922e-13	-3.36198362306335e-15	5.548770194093939e-17	-7.174147174713365e-18	3.3269151021273707e-18	5.555879699333892e-18	2.4487403972449943e-18	3.9773680411093625e-18	-3.7493090365532105e-18	-3.394150720313818e-19	-1.5956840652129055e-18	-5.309995683250285e-18	3.453574430805808e-18	1.1313936179934636e-18	6.269679795151004e-19	-9.149057400174686e-19	1.794323924397439e-18	8.540424076035981e-19	2.5068533696329336e-18	-2.012697998804674e-19	1.0500820387418826e-18	1.5014008723994953e-18	-9.175489636491453e-19	8.672863979464666e-21
0.8152720062552762	1.0	0.017450000000000736	-0.0001942253106546995	3.336800369230267e-6	-6.723929628623071e-8	1.4631557225195044e-9	-3.3161036529286535e-11	7.673019448939117e-13	-1.788969948716506e-14	4.18395782929313e-16	-1.2594291504680598e-17	2.4832756017990483e-18	2.4540052199719137e-18	1.3800438085946484e-18	4.352030083380378e-18	1.0878822535675098e-18	-1.6447063793901236e-18	-1.0257158490445538e-18	-2.244418548182848e-18	2.193092235955003e-18	-1.4241705795040747e-18	-7.405427313723096e-19	-2.264183749700236e-18	9.079630035322022e-19	1.2909050728707727e-18	2.299093639726767e-18	1.9305938846664986e-18	1.7093993636999597e-18	1.3741523644430712e-18	-7.950249877195085e-19	-1.242728880685324e-19
0.8152288733901848	1.0	0.020740000000000546	-0.0002744151388604332	5.604403593950094e-6	-1.3425281604654115e-7	3.4729321524563366e-9	-9.357173473846792e-11	2.573970201470573e-12	-7.132882808440978e-14	1.96607504303383e-15	-5.077380826555955e-17	5.192749285974269e-18	1.2889623001940455e-18	-2.522459696271603e-19	1.8731849040212656e-19	-1.1542498607755135e-18	-3.057851698108067e-18	-2.7848614791222238e-18	-1.6264909102066796e-18	3.5616307951949926e-18	3.143728133272585e-19	2.562795169204501e-18	5.7585974563472355e-19	1.9020469137567856e-18	-1.436796158025613e-19	-1.6064428197662265e-18	-1.4417083226822696e-18	-1.0882947572089211e-18	1.9375618370131707e-18	-1.2599946289162705e-18	-4.714907633719647e-19
0.8151782667086198	1.0	0.02403000000000042	-0.00036845699414963715	8.720698200096786e-6	-2.4209912288568737e-7	7.25803855286849e-9	-2.2663507946809765e-10	7.225228402325343e-12	-2.3205489813756666e-13	7.420813155481317e-15	-2.383474068336496e-16	6.658520308586985e-18	-1.6786367532530419e-18	1.963042898709172e-18	-8.996931071456154e-19	-2.989062718738472e-19	2.022268755665336e-18	-2.284087437813915e-18	-3.566269434826993e-18	1.4385120761744347e-19	1.5156887742766463e-18	4.085728149324522e-18	1.736604066789042e-18	1.6189242211877071e-18	-8.008405844617625e-19	-4.062394311011023e-19	2.3934991596698737e-19	-4.906898710379204e-19	1.700762440055684e-18	-2.6794700466791984e-18	-1.8858773534039422e-18
0.8151201660120649	1.0	0.027319999999998998	-0.00047636790076212944	1.2821725689198137e-5	-4.047935023888823e-7	1.3801002899013989e-8	-4.90091025046045e-10	1.7769236167620392e-11	-6.490682343614133e-13	2.362101624685962e-14	-8.52617251509158e-16	2.8000038077016695e-17	-2.6648900450928195e-18	1.289022659547942e-18	2.821596617629866e-18	-1.0189184336742678e-18	-3.317154011555882e-18	1.0012951498509908e-18	-6.6965184366496676e-18	1.444766982425621e-18	-5.415645025440049e-19	2.6780777986774954e-18	-3.826342889631552e-18	6.191858590213692e-19	-2.6114070793610506e-19	2.057479626876321e-18	1.4402631568306762e-18	2.3994863538978275e-19	1.7803392560490765e-18	-2.2482520418075527e-18	-1.1063762640820109e-18
0.8150545480399967	1.0	0.03061000000000067	-0.0005981674434793133	1.8044155998282047e-5	-6.384688270545595e-7	2.4397179185988997e-8	-9.710389156891922e-10	3.946115691465926e-11	-1.6156389273139658e-12	6.592441906724744e-14	-2.6541872987083593e-15	9.986562024663689e-17	-5.480692524867306e-18	2.7974264580503773e-18	-2.1429224717868953e-18	3.257328774143208e-19	-8.643682905442846e-19	-1.2784286615416728e-18	-3.527882338866113e-18	3.0543318582740823e-19	1.356928476360412e-18	2.8888377961467244e-18	-1.5177213897919896e-18	1.5327197386909227e-20	-3.77051860353263e-19	1.874953110294254e-18	3.388900291714084e-20	-3.4194749923998433e-19	1.7108057185997908e-18	1.0696605792125168e-19	-4.548596302929906e-19
